sample,trait,value,label
Floor-Pot_1_1,yii_hist_Fv/Fm,0.861138277469422,0.69
Floor-Pot_1_1,yii_hist_Fv/Fm,1.2396326826108492,0.7
Floor-Pot_1_1,yii_hist_Fv/Fm,1.7375179403807808,0.71
Floor-Pot_1_1,yii_hist_Fv/Fm,2.2544549299531327,0.72
Floor-Pot_1_1,yii_hist_Fv/Fm,2.880621848526031,0.73
Floor-Pot_1_1,yii_hist_Fv/Fm,3.7417601259954534,0.74
Floor-Pot_1_1,yii_hist_Fv/Fm,4.715938678825905,0.75
Floor-Pot_1_1,yii_hist_Fv/Fm,5.61009995808619,0.76
Floor-Pot_1_1,yii_hist_Fv/Fm,6.607140589079548,0.77
Floor-Pot_1_1,yii_hist_Fv/Fm,7.357778822094928,0.78
Floor-Pot_1_1,yii_hist_Fv/Fm,7.85312384895787,0.79
Floor-Pot_1_1,yii_hist_Fv/Fm,8.213836637750372,0.8
Floor-Pot_1_1,yii_hist_Fv/Fm,7.983945740667826,0.81
Floor-Pot_1_1,yii_hist_Fv/Fm,7.668957108201136,0.82
Floor-Pot_1_1,yii_hist_Fv/Fm,6.593169319091105,0.83
Floor-Pot_1_1,yii_hist_Fv/Fm,5.606289611725706,0.84
Floor-Pot_1_1,yii_hist_Fv/Fm,4.638461636162727,0.85
Floor-Pot_1_1,yii_hist_Fv/Fm,3.407719761726341,0.86
Floor-Pot_1_1,yii_hist_Fv/Fm,2.5021274433846035,0.87
Floor-Pot_1_1,yii_hist_Fv/Fm,1.7413282867412647,0.88
Floor-Pot_1_1,yii_hist_Fv/Fm,1.1189717145288507,0.89
Floor-Pot_1_1,yii_hist_Fv/Fm,0.6782416521661819,0.9
Floor-Pot_1_1,yii_hist_Fv/Fm,0.3810346360484168,0.91
Floor-Pot_1_1,yii_hist_Fv/Fm,0.2616437834199128,0.92
Floor-Pot_1_1,yii_hist_Fv/Fm,0.1320920071634511,0.93
Floor-Pot_1_1,yii_hist_Fv/Fm,0.068586234488715,0.94
Floor-Pot_1_1,yii_hist_Fv/Fm,0.0381034636048416,0.95
Floor-Pot_1_1,yii_hist_Fv/Fm,0.0304827708838733,0.96
Floor-Pot_1_1,yii_hist_Fv/Fm,0.0139712699884419,0.97
Floor-Pot_1_1,yii_hist_Fv/Fm,0.0063505772674736,0.98
Floor-Pot_1_1,yii_hist_Fv/Fm,0.0076206927209683,0.99
Floor-Pot_1_1,yii_mean_Fq'/Fm',0.2960569081658848,none
Floor-Pot_1_1,yii_median_Fq'/Fm',0.297847585805701,none
Floor-Pot_1_1,yii_max_Fq'/Fm',0.82839248434238,none
Floor-Pot_1_1,yii_mode_Fq'/Fm',0.32,none
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.5348966001647913,0.0
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.6186430375643294,0.01
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.6834789890994557,0.02
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.7996434022665567,0.03
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.8063971472181325,0.04
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.8212553861115989,0.05
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.9549795361527968,0.06
Floor-Pot_1_1,yii_hist_Fq'/Fm',0.9698377750462632,0.07
Floor-Pot_1_1,yii_hist_Fq'/Fm',1.0995096781165157,0.08
Floor-Pot_1_1,yii_hist_Fq'/Fm',1.1278754069131334,0.09
Floor-Pot_1_1,yii_hist_Fq'/Fm',1.218375589264247,0.1
